ARA Level,Atlas Name,Atlas Version,Case Name,Channel Number,Connection Lens Version,Injection Site,Overlap Format,Project Name,Secondary Injection Site,Seconday Injection Site,Slide Number,Threshold Adjusted,Tracer,(HEMISPHERE:R:G:B),ATLAS ONLY,OVERLAP,REGION
029,ARA,1,SW181219-01A,3,2.5.4,MOp_1,Region,SW181219-01A,None,None,1_14,False,RB-mCherry cell count,(l:31:156:86),476534,0,MOs_6a
029,ARA,1,SW181219-01A,3,2.5.4,MOp_1,Region,SW181219-01A,None,None,1_14,False,RB-mCherry cell count,(l:31:156:88),1049893,0,MOs_5
029,ARA,1,SW181219-01A,3,2.5.4,MOp_1,Region,SW181219-01A,None,None,1_14,False,RB-mCherry cell count,(l:31:156:89),1472074,0,MOs_2/3
029,ARA,1,SW181219-01A,3,2.5.4,MOp_1,Region,SW181219-01A,None,None,1_14,False,RB-mCherry cell count,(l:31:156:90),698947,0,MOs_1
029,ARA,1,SW181219-01A,3,2.5.4,MOp_1,Region,SW181219-01A,None,None,1_14,False,RB-mCherry cell count,(l:31:157:86),162140,0,MOp_6a
029,ARA,1,SW181219-01A,3,2.5.4,MOp_1,Region,SW181219-01A,None,None,1_14,False,RB-mCherry cell count,(l:31:157:88),470053,0,MOp_5
029,ARA,1,SW181219-01A,3,2.5.4,MOp_1,Region,SW181219-01A,None,None,1_14,False,RB-mCherry cell count,(l:31:157:89),718252,0,MOp_2/3
029,ARA,1,SW181219-01A,3,2.5.4,MOp_1,Region,SW181219-01A,None,None,1_14,False,RB-mCherry cell count,(l:31:157:90),412892,0,MOp_1
029,ARA,1,SW181219-01A,3,2.5.4,MOp_1,Region,SW181219-01A,None,None,1_14,False,RB-mCherry cell count,(l:33:152:98),5571,0,AId_6a
029,ARA,1,SW181219-01A,3,2.5.4,MOp_1,Region,SW181219-01A,None,None,1_14,False,RB-mCherry cell count,(l:33:152:100),235983,0,AId_5
029,ARA,1,SW181219-01A,3,2.5.4,MOp_1,Region,SW181219-01A,None,None,1_14,False,RB-mCherry cell count,(l:33:152:101),519889,0,AId_2/3
029,ARA,1,SW181219-01A,3,2.5.4,MOp_1,Region,SW181219-01A,None,None,1_14,False,RB-mCherry cell count,(l:33:152:102),217964,0,AId_1
029,ARA,1,SW181219-01A,3,2.5.4,MOp_1,Region,SW181219-01A,None,None,1_14,False,RB-mCherry cell count,(l:36:136:91),101106,0,ORBm_6a
029,ARA,1,SW181219-01A,3,2.5.4,MOp_1,Region,SW181219-01A,None,None,1_14,False,RB-mCherry cell count,(l:36:136:92),244296,0,ORBm_5
029,ARA,1,SW181219-01A,3,2.5.4,MOp_1,Region,SW181219-01A,None,None,1_14,False,RB-mCherry cell count,(l:36:136:93),294291,0,ORBm_2/3
029,ARA,1,SW181219-01A,3,2.5.4,MOp_1,Region,SW181219-01A,None,None,1_14,False,RB-mCherry cell count,(l:36:136:95),160756,0,ORBm_2
029,ARA,1,SW181219-01A,3,2.5.4,MOp_1,Region,SW181219-01A,None,None,1_14,False,RB-mCherry cell count,(l:36:136:96),237467,0,ORBm_1
029,ARA,1,SW181219-01A,3,2.5.4,MOp_1,Region,SW181219-01A,None,None,1_14,False,RB-mCherry cell count,(l:36:137:91),17697,0,ORBvl_6a
029,ARA,1,SW181219-01A,3,2.5.4,MOp_1,Region,SW181219-01A,None,None,1_14,False,RB-mCherry cell count,(l:36:137:92),107368,0,ORBvl_5
029,ARA,1,SW181219-01A,3,2.5.4,MOp_1,Region,SW181219-01A,None,None,1_14,False,RB-mCherry cell count,(l:36:137:93),372196,0,ORBvl_2/3
029,ARA,1,SW181219-01A,3,2.5.4,MOp_1,Region,SW181219-01A,None,None,1_14,False,RB-mCherry cell count,(l:36:137:94),125902,0,ORBvl_1
